developer_name,developer_nip,typ_obiektu,nazwa_inwestycji,budynek,numer_lokalu,pietro,pokoje,status_name,status_norm,area_usable_m2,price_sqm_gross_pln,price_total_gross_pln,currency,balkon_m2,ogrodek_m2,termin,snapshot_date
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",10,"I Piętro",2,rezerwacja,zarezerwowane,33.31,12200.00,406382.00,PLN,3.60,,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",11,"I Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",12,"I Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",13,"I Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",14,"I Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",15,"I Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",16,"I Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",17,"I Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",18,"I Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",19,"II Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",2,Parter,2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,66.20,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",20,"II Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",21,"II Piętro",2,sprzedane,sprzedane,33.31,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",22,"II Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",23,"II Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",24,"II Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",25,"II Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",26,"II Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",27,"II Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",28,"II Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",29,"II Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",3,Parter,2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,183.60,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",30,"III Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",31,"III Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",32,"III Piętro",2,sprzedane,sprzedane,33.31,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",33,"III Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",34,"III Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",35,"III Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",36,"III Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",37,"III Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",38,"III Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",39,"III Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",4,Parter,2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,185.60,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",40,"III Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",41,"IV Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",42,"IV Piętro",2,wolne,dostępne,43.04,11800.00,507872.00,PLN,3.60,,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",43,"IV Piętro",3,wolne,dostępne,45.37,11800.00,535366.00,PLN,3.60,,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",44,"IV Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",45,"IV Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",46,"IV Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",47,"IV Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",48,"IV Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",49,"IV Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",5,Parter,2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,93.10,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",50,"IV Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",6,Parter,2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,93.10,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",7,Parter,2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,93.10,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",8,"I Piętro",3,wolne,dostępne,57.46,10400.00,597584.00,PLN,3.60,,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek A",9,"I Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",1,Parter,2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,20.60,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",10,"I Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",11,"I Piętro",2,sprzedane,sprzedane,33.31,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",12,"I Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",13,"I Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",14,"I Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",15,"I Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",16,"I Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",17,"I Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",18,"I Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",19,"I Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",2,Parter,2,wolne,dostępne,33.68,12000.00,404160.00,PLN,3.60,19.10,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",20,"II Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",21,"II Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",22,"II Piętro",2,sprzedane,sprzedane,33.31,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",23,"II Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",24,"II Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",25,"II Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",26,"II Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",27,"II Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",28,"II Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",29,"II Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",3,Parter,2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,17.40,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",30,"II Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",31,"III Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",32,"III Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",33,"III Piętro",2,sprzedane,sprzedane,33.31,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",34,"III Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",35,"III Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",36,"III Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",37,"III Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",38,"III Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",39,"III Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",4,Parter,2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,251.10,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",40,"III Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",41,"III Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",42,"IV Piętro",3,sprzedane,sprzedane,57.46,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",43,"IV Piętro",2,sprzedane,sprzedane,43.04,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",44,"IV Piętro",3,sprzedane,sprzedane,45.37,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",45,"IV Piętro",2,sprzedane,sprzedane,33.69,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",46,"IV Piętro",2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",47,"IV Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",48,"IV Piętro",2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",49,"IV Piętro",2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",5,Parter,2,sprzedane,sprzedane,27.69,0.00,0.00,PLN,2.34,126.90,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",50,"IV Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",51,"IV Piętro",2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",6,Parter,2,sprzedane,sprzedane,33.34,0.00,0.00,PLN,3.60,59.40,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",7,Parter,2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,59.40,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",8,Parter,2,sprzedane,sprzedane,33.42,0.00,0.00,PLN,3.60,59.40,,2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek B",9,"I Piętro",3,wolne,dostępne,57.46,10400.00,597584.00,PLN,3.60,,"III KWARTAŁ 2025",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",1,Parter,2,wolne,dostępne,42.86,12500.00,535750.00,PLN,3.60,100.30,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",10,Parter,2,wolne,dostępne,33.41,12500.00,417625.00,PLN,3.60,104.40,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",11,Parter,2,sprzedane,sprzedane,33.41,0.00,0.00,PLN,3.60,72.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",12,"I Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",13,"I Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",14,"I Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",15,"I Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",16,"I Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",17,"I Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",18,"I Piętro",2,wolne,dostępne,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",19,"I Piętro",2,rezerwacja,zarezerwowane,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",2,Parter,2,wolne,dostępne,43.04,11800.00,507872.00,PLN,3.60,21.30,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",20,"I Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",21,"I Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",22,"I Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",23,"II Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",24,"II Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",25,"II Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",26,"II Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",27,"II Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",28,"II Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",29,"II Piętro",2,wolne,dostępne,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",3,Parter,2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,20.60,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",30,"II Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",31,"II Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",32,"II Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",33,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",34,"III Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",35,"III Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",36,"III Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",37,"III Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",38,"III Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",39,"III Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",4,Parter,2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,20.60,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",40,"III Piętro",2,wolne,dostępne,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",41,"III Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",42,"III Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",43,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",44,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",45,"IV Piętro",3,wolne,dostępne,57.61,10400.00,599144.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",46,"IV Piętro",2,wolne,dostępne,42.98,11700.00,502866.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",47,"IV Piętro",3,wolne,dostępne,45.37,11700.00,530829.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",48,"IV Piętro",2,wolne,dostępne,33.68,12000.00,404160.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",49,"IV Piętro",2,wolne,dostępne,33.40,12000.00,400800.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",5,Parter,2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,19.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",50,"IV Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",51,"IV Piętro",2,sprzedane,sprzedane,27.68,0.00,0.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",52,"IV Piętro",2,wolne,dostępne,33.33,12000.00,399960.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",53,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",54,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",6,Parter,2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,17.40,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",7,Parter,2,rezerwacja,zarezerwowane,26.05,13300.00,346465.00,PLN,2.34,194.50,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",8,Parter,2,wolne,dostępne,27.68,13300.00,368144.00,PLN,2.34,172.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",9,Parter,2,wolne,dostępne,33.33,12500.00,416625.00,PLN,3.60,93.10,"III Kwartał 2027",2025-09-09
